commit,label
年輕留鬍鬚的男醫生，態度差非常差，連一顆星都不願意給！,1
親切的服務.看完腸胃好很多😃,5
醫生細心 環境乾淨  衛教很用心,5
第一次來這邊看診所有護理師都非常溫柔，兩個醫生都看過每個禮拜都會詢問身體狀況，護理師小魚也非常貼心都會隨時關心也會貼心叮嚀要注意飲食，每次來回診護理師都會像朋友一樣的跟我聊天，雖然體重下降比較慢但是護理師小魚都會叫我加油不要放棄 所以非常推薦這裡👍🏻,5
從一開始進入診所就感受到完美服務體驗，尤其是諮詢師Kimmy專業又有耐心，時常關心詢問情況；我目前看了兩位不同的中醫師問診都非常仔細，而且用藥兩個月來氣血和代謝變好，值得推薦！,5
"來京都看診快兩個月，前期吃藥配飲食習慣調整很快就瘦了四公斤，也沒什麼副作用。
後半個月開始不忌口又卡住。醫師的建議真的需要好好配合",5
在兒童外科辦公室等待醫師說明時，牆上的圖片讓我很感動,5
超級細心的醫生及護士~91病房護士姐姐辛苦了,5
我在台北市北投區石牌路二段２０ｌ號中正樓ｌ３樓侒侒有限公司,5
給你一個讚,5
我的朋友目前在醫院做復健,1
今天星期六去看診，有一位復健師態度很差，有的還在旁邊雀雀私語的偷笑，搞不清礎是上班還是下班。治療了很多次不見有比較好，但是還是試試看繼續復健下去吧！。,1
第一次去看，櫃檯護士態度超差。一直很兇的說「健保卡」「健保卡」「健保卡」重複好幾次，以為是沒看到我剛把健保卡給了另一位護士，突然看到告示，才發現是要陪同家人的健保卡做登記。一位病患進來說想掛號，被護士說沒戴口罩不能進來，病患被制止走了之後，前腳一走後腳還沒踏出去，護士馬上很大聲說「是瞎子是不是！」，然後整個櫃檯三位護士大笑....天啊，真沒看過態度這麼差的診所，傻眼！！18點開始看診，醫生到18:35來，為什麼門診時間不寫18:30讓大家在那邊等@@看診也非常久,1
家族企業9點半掛號 醫生十點半才來 什麼症頭都說自費打震波打震波,1
醫生護士都很親切！復健設備齊全～不強制行銷！讓人覺得很舒服～,5
X光片照完，醫生可以看，但物理治療師不能看，只能憑診療單上的項目做復健，才會有先前反映的「每次治療的部位都不同」的狀況，這狀況蠻特別的，如果真要講求效果，能讓物理治療師也看X光片，得知需要治療的部位，效率豈不是更好？,3
"從社團看到大家推薦來看診
鄭醫生很細心溫柔
不需吃藥也會解釋給你聽原因
推薦大家來看診",5
"兩位醫生人都很好，很有耐心，看診都非常仔細，護理師們在人多時也都努力提供協助，使看病民眾排號及檢查流程能夠順暢~
生意真的蠻好的，雖然有時候會等很久，但看診完覺得心安。
偶有不可理喻的病人鬧場，例如：就診隔天又來請醫師開藥不想付掛號費，或是產婦做羊水檢查時，產婦老公自己跑出去接電話導致電話不通，進來卻對櫃檯發飆表示錯過老婆檢查，等等....。
覺得護理師、藥師們真的辛苦了❤️",5
醫師專業！細心回答問題，我遇到的櫃檯人員也很認真親切，不知道有些評論是怎麼了？ 可能要別人尊重你，自己也要學會先尊重別人吧！ 醫護人員需要多一點鼓勵！,5
"覺得鄭醫師和醫護人員都很親切，每位護士包括櫃檯都很溫柔.
即使碰上人很多時也都不會臭臉而且有問必答答",5
大部份的護理人員的態度超級差，醫生倒是還 ok。人越來越少不是沒有原因的。,1
說到這個櫃檯掛號的小姐還要人家自備零錢，什麼鬼，20年前的態度就差到一個不行了啦,1
醫師看診相當仔細！護士小姐從掛號方式到拿藥解說和預約報到時間都是非常詳細清楚，而且很有條理，像家人般關心小提醒，不像評論上說的那麼差，門診都有掛號上的規則，希望其他病患也要體諒護理人員的辛勞。😌,5
蔡醫師很親切又專業且教導保健，很有爱心只是患者多且等很久,4
蔡醫生人很好，檢查很仔細，但是櫃台不曉得在兇什麼，我明明從頭到尾都很有禮貌地詢問可以掛號的時間，也沒有大聲或不耐煩，但是卻得到很不耐煩口氣很不好的回覆，之前看診覺得醫生很好所以這次也選擇在這裡看診，但預計這次看診完之後應該不會再去了。,3
打電話預約掛號，還沒講完電話就被掛掉⋯隔天到了診所，櫃檯態度真的很差⋯⋯沒耐心又不耐煩⋯,2
朋友介紹來的，剛開始有點忐忑不安。不過看過幾次，男女醫師都很親切，治療過程順利。護士比較沒表情一點，不過也還不錯 ~以後還是會繼續來這裡看診,5
跑回來杏美打痘痘針，雖然很痛但消炎很快。上週人稍多，護理人員雖忙碌，但也是笑臉迎人 給推!,5
腿上長了水泡 醫生居然說這是被蟲咬的 幸好我又改去另外一家皮膚科看 得知是帶狀皰疹 差點延誤治療 連帶狀皰疹都辨識不了這還算是醫生嗎 看診這麼不用心 天母地區的朋友睜 大眼睛看清楚,1
仁心仁術，醫生耐心解說很有經驗，不亂推銷,5
在杏美皮膚科看了十幾年了，醫師非常親切專業，周圍友人都是靠口碑介紹，最近一次去還看到明星去做保養（真的是不靠打廣告的老字號皮膚科）!  曾經去過其他醫美診所，一直被推銷課程真的很困擾，覺得白花了很多錢。最後還是選擇回來杏美就診比較安心，醫師會建議美容的次數，不會鼓勵病患做過多的消費，覺得很實在，良心的健保診所,5
"黃醫師問診專業親切，在問診過程中也很能與幼童合作。飲食、環境等非醫療的問題也很有耐心的回答。也看過上午的李醫師，對於家長的問題有問必答。門診護理師也很有照顧小朋友的經驗。
唯獨櫃檯同仁叫號的方式很不ok。明明有號碼機卻用唱名的方式看診，沒有預約制卻明顯有後來的病患可以提前看診！但一經反映後立即改善。
會讓人想回診的診所，推薦！！",4
"看黃醫師多年了 就像朋友一樣 （不熟的那種）呵呵呵
好醫師",5
黃醫師專業且親切無比，讓父母很安心詢問各種疑難雜症,5
醫生很溫柔～生病也快好了！,5
女醫生人超溫柔的🥺第一次來看感覺跟回到家一樣🥰而且打疫苗的時候，護理師也會讓我知道有效期限，還會聊天紓解我的緊張，推推！！,5
"李醫生的態度真的不是很好 話都還沒講完就問：那你來找我是要做什麼？
感覺真的不是很好",1
星期四根本沒開，白跑一趟，爛的要命。,1
櫃檯人員有耐心，不過李慧玟醫師問診給我的感覺不是太和善太包容...可能要注意諮詢師跟醫師的差別 考慮自己的需求 不然就診感受會很不好,2
"很讓人可以放心訴說的地方
不是單純依靠藥物
而是根本治療轉念",5
現在的心理醫生是只會叫人改想法？而且連最基本的開藥都不會？吃了根本沒用,1
"因為他們有兩位醫師，當初給男醫師看診經驗還不錯，所以給一顆星，不然以我的經驗，這家我給0顆星！

一開始腳受傷去給兩位醫師共診，當時腳上有傷口所以開了抗生素，內服外擦。當時醫生說要持續的回診避免疤痕留著。
結果連續回診四五次都是掛到女醫師的診，醫師完全不改配方，執意要我一直吃跟擦抗生素，說我的傷口雖然外面癒合但裡面有細菌。
吃了快一個多月，皮膚開始因為副作用出現過敏反應以及便秘，回診時跟醫師反應這個藥的副作用造成我紅腫發癢，居然直接說是我皮膚差不能適應天氣，掛號已經看腳傷口了不能再幫我看其他的皮膚。
吃那麼久的藥傷口疤痕癒合也完全沒有好轉，腫超大一包。問醫生怎麼沒好轉的樣子，她只叫我請更認真吃",1
號碼沒正常顯示，病人在外面等，過號了，還要再等˙˙˙，護士說，有叫名字˙˙˙你在裡面叫，是在叫鬼嗎？,1
醫生很專業，看診速度很快，所以問診要先快速想好要問的問題，醫生都會解答~下次皮膚有問題會再來👍👍,5
"也是聽友人的推薦來看診的，希望長年的困擾能夠今年給他恢復
櫃檯小姐的服務態度NICE~~，下次去之前的先電話掛號，現場直接掛號還是要等一陣子。
但畢竟有醫美的治療項目，建議花點小錢裝潢一下門口的外觀。
或是整理擦拭也OK拉",5
醫生十分親切，具體且詳細解釋本人過敏的可能原因，加上用藥精準，很快就讓蕁麻疹止癢，讓失眠一整夜的我得以解脫，實在是非常、非常感謝醫師！！櫃台的護理師與藥師都很溫柔，感謝你們！,5
人員專業，態度親切，很棒！！,5
基金會的老師充滿熱情、愛心、耐心帶著孩子學習聽見美麗的聲音，是個溫暖又溫馨的園地❤️😉,5
超暖心的地方～～充滿愛跟關懷的天地，謝謝你們散播溫暖散播愛❤️❤️❤️❤️推～～,5
親切、專業，裡裡外外都讓孩子和家長們感受到溫暖的地方。,5
聽語老師、聽力師、社工還有行政人員都很專業，態度也很NICE~有任何問題打電話過去，社工都會很詳細的給予解說和安排聽檢，整體感覺很棒！,5
服務員劉帥哥與張小姐，服務良好而且專業， 經驗豐富。 每次前來都覺得賓至如歸 。建議一 定要保護聽力。 聽力不好的人平衡感可能也不好， 我個人經驗分享一定要哪個拐杖更安全。真的讚!,5
石牌門市-劉先生，服務很親切又專業，有問題找他都會幫忙解答，記得要先預約才不用等很久。劉先生長的又帥氣唷！,5
服務超親切。對於選配不了解的事，張小姐會解釋的非常清楚！ 大大推薦！,5
謝謝多年來石牌門市劉先生聽力師無微不治的細心為我解決助聽器的許多疑難雜症感謝你,5
英俊帥氣的劉先生，專業細心而且有耐心，會安心介紹給需要的親友nn,5
"何醫生親切也細心問診，看診所的細節管理得有條不紊，一切的解說都非常仔細。護士也沒什麼問題，每天面對這麼多病人，就算偶爾爆炸也正常吧 尤其是面對有些鯛民。

有人說是普通診所，也是啦，不然你要多不普通。好醫生難找，細心問診不亂開藥這樣已經不普通。",5
護士不親切 態度不耐煩很急躁.... 檢查也不周到很隨意,1
健檢很隨意，完畢後也沒有聽取醫生報告,1
醫生與護士相當專業，親和力也很棒，五星級的小兒科診所,5
"到底要症狀多糟糕才可以看醫生?
頭痛發燒都不算症狀?
建議要去看還是掛招牌醫生好",2
"之前對這間印象不錯，也覺得醫生看診仔細。
但今天不知道怎麼回事，看診粗略，藥吃下肚兩個多小時也不見好，沒改善症狀，甚至開始低燒，問診時有告訴醫生前晚和早上都吃了強效普拿疼，但醫生問診量體溫看沒燒就忽略了這件事，回家吃藥後沒前一天嚴重都還有38.4的體溫，醫生怎麼就認定我沒發燒疑慮，現在內冷外熱又頭痛痠痛，爬起來都痛苦，也沒退燒藥可以吃，晚上一堂上千元不能退費的課程也因此全打水漂。對於今日的看診經驗糟透了！",3
會趕病人出去的醫院,1
服務態度差,1
醫生很親切也很仔細說明～讓人感覺很棒👍🏻,5
醫生很溫柔親切，從小看到大一直都覺得很好！,5
張醫生很親切也非常有耐心，看診很仔細，對症下藥,5
醫生有耐心，講解也很仔細~,5
醫生很細心問診，解釋也清楚,5
"張醫師很親切 看診仔細
讓人安心～！",5
"打公家流感疫苗直接去北投區公所樓上聯合醫院不用錢
這邊要收掛號費",2
謝謝王醫師的照顧，轉到凱硯診所以後，媽媽的身體情況真的好很多，狀況一直穩定維持中，身為家人真的很欣慰,5
有營養師和藥師真的很方便，能更全面的照護我奶奶，同時也謝謝王醫師的悉心照顧，讓奶奶的身體數值一直維持得很好,5
爸爸原本對洗腎很恐懼，總是覺得越洗身體會越差，但在凱硯洗腎的這一年，想法改變了很多，對於洗腎也不再那麼恐懼，這一切的改變都要感謝王醫師的開導和醫療團隊的努力,5
王醫師親切的照護就如同家人一般，醫護人員專業度也很高，診所乾淨舒服，家人在這邊洗腎很放心,5
診所人員的專業度真的沒話說，環境設備也乾淨齊全，飲食方面有專業營養師的提點後，比較能放心吃東西，推薦需要洗腎的朋友來到這裡就醫。,5
"醫生態度非常傲慢。

我在詢問喉嚨發炎的狀況也不說明到底嚴不嚴重或是紅種程度，就說「啊就這樣啊 少說話就比較快好啊 阿不然咧 不是這樣子嗎」
不但答非所問，還一臉不屑地笑。

問可不可以幫忙塗一下嘴巴破的大洞，醫生居然說要的話自己去藥房買口內膏啊。
我說我在家已經塗了好幾天沒好，可不可以幫我塗診所通常比較強效的藥。
喔 我這裡沒那東西。

要不是因為附近的慈恩診所週日沒開我也不會來這裡看。",1
醫生人超好，為人親切有愛心，對病人都非常有耐心，每次看病很快都會好，醫術高明！,5
醫師待人親切，看診後很快就會康復。,5
陳醫師很棒,5
問診詳細，又有愛心，是個好醫生,5
我去看過很多次，但都是掛號小姐問診，再來找治療師，從沒遇過醫師!!!,3
醫生年事已高，看診隨便，幸好有很專業的物理治療師，不然一顆星都覺得多。,3
"態度不會不好，只是醫生真的很老，老不是問題，而是對職業的超級倦怠感有問題。
我因為汗皰疹想看看老診所老醫師有沒有比較厲害的藥或方法可以緩解不適，
想不到櫃台小姐身兼偽．醫師替我主訴了病情，並直接無條件質疑我的床墊一定很髒該換了，縱使我說我常常更換床單且定期請人除螨清潔，但她認為都是我自以為乾淨實際上一定很髒。
接下來在不發一語的真．醫師旁偽．醫師繼續用猜測的方式想讓我知道我皮膚會這樣的原因，其他皮膚科診所所謂的小毛病在沒有醫師執照的偽．醫師眼裡簡直病入膏肓，要我好好調整作息並吃綠豆薏仁湯，期間會不時地轉頭問真．醫師：「xxxxxxx這樣對不對？」，真．醫師則會點頭一下表示沒錯，縱使內容再無關醫",1
"醫生極度沒耐心，也不認真看診
態度極差",1
一位老醫生，來了什麼也沒看就下診斷。變成物理治療師在看診。大家自己判斷吧！,1
吳醫師人很好!!,5
,5
,1
,5
給一顆星都多了，今天早上76歲的老母親去給陳醫生看病，只是喉嚨不舒服，沒咳嗽，沒發燒，卻要老人到診間外看診，老媽問病情醫生不耐煩，說一次看一個病，其他問題下次掛號來看，我想問這位無良無同理心的陳醫生，你這麼害怕患者在診間內看診，你怎不擺地攤，在外面空氣流通的地方看診，你行醫多年，對患者卻如此不耐，有辱台灣醫界的美譽，這麼擔心自己的疫情防護，何必開診所接診,1
榮總、台大換了好幾個醫生，查不出我心臟的老毛病。經朋友介紹來政吉，經檢查後馬上找出我心臟的問題。,5
態度傲慢，看診是直接讓人坐在外面沙發問診，完全沒有用任何工具，雙手交叉著問！我胃不舒服，問一問之後竟然直接說你這個應該要去急診，然後就退掛號了，傻眼，不想做可以不要開嗎？,1
值得你信賴的專業診所,5
一開始還以為是不錯的診所，但根本誤診！！完全不會判斷病情！！再也不會來這家診所了！！,1
電詢有關流感疫苗品牌，接電話的小姐非常不耐煩，明明問的是自費，卻回覆公費不能選，也不讓人再詢問直接掛電話，非常糟糕,1
金大夫服務態度很好~幫助病人,5
金醫生人非常好，問診仔細。我和家人都在這看診多年，很有人情味。,5
醫師都很親切(每次感冒.都來看!）,5
醫生非常有耐心溫柔,5
醫師用藥溫和，頂好的看診經驗！,5
還沒跟他講完症狀就開藥？ 在看什麼東西的,1
要來這不如我去藥局開藥,1
醫生不太專業,1
親切有愛心,4
8月28 11:30左右櫃台左邊那位小姐態度非常不佳,1
"醫生及復健櫃臺都很好有耐性，完全沒問題！
唯獨『前端櫃檯』的某掛號護士態度超差！ ！
就是瘦瘦的眼睛很小，聲音高頻的那位！
整個人非常的不ok!
態度超差！好像欠她幾百萬一樣！！！
每次掛號遇到她 ，莫名的都會受氣！
好心情都被打壞，絕對不推薦！",1
"因摔傷膝蓋在此就診2個多月，覺得李醫生極具耐心有問必答不會給人有距離壓迫感,復健師們也都非常親切有禮，在此就診治療心情上頗為輕鬆愉快，目前膝蓋恢復良好，謝謝你們😊",5
"週六中午12:00先去掛號，2:30開始開診，院內人山人海，空間非常小，候診區域擠滿人，
連站的地方都沒有。
空間太過擁擠，是個大問題。
因為排第一號，所以第一個看診。李醫生很仔細詢問，也當場照了超音波（機器就在診間），並且可以抽血檢驗（過幾天後再去看報告）
期望診所必須把空間加大，才能讓病患有一個「基本」舒適的空間",3
"潘醫生超有耐心、細心，很熱心、專業！
回診檢查也很仔細，滿推薦的",5
醫師跟護士，待人親切！,5
蘇醫師看診仔細，是位好醫師，推薦，以後還會去找他,5
新店衛生所主任退休，還很年輕，問診相當仔細，可以慢慢跟醫師說。櫃檯掛號小姐也非常客氣，不收掛號費，只收藥品部份負擔50元。,4
2017年1月起改為部分負擔+掛號費為100元，醫生和護士都很親切，很棒!,5
醫生很有耐心，能對症下藥,5
技巧精良，技術卓越。每次來都覺的筋骨開展，通體舒暢。,5
,5
"PROS：
1.地點位於路口邊間方便尋找。
2.等待區域座椅規劃舒適。
3.服務快速、年長的護理師態度親切。
4.收續副本可以自行影印再拿去診所蓋章，節省開立醫療收據副本費用。

CONS：
1.醫師診療過程（兩科別都是如此！）交談都非常短，縱使後面沒其它病人也不會多互動去了解病況。
2.骨科院長的夜間門診常常延遲！
（院長自己傍晚都在睡覺，18點開診，常常都要護士電話提醒好幾次才來看診吧！根本浪費病患時間！）
3.身高很高且穿粉紅色的那位長髮美容師，態度很沒禮貌！",4
"院長，老老的，不多話，看診骨外科，專業經驗極豐富。我手腕手肘肌腱炎和手指溝炎，一次都看了，自費打了三針，收費和一般同類型診所相似。感覺很好！我早該些來啓生就診的！

也同時另看了皮膚科，醫師不多話，但也很有專業經驗！

護理師們也很有經驗，也是不多話，但話說重點，態度温和，感覺非常好。

總之，啓生給我的感覺就是專業經驗豐富、不浮誇、實實在在！",5
"櫃檯態度是很好，但醫生真的是敷衍到讓人很生氣==一直答非所問欸，我如果覺得擦藥有改善就不會問需不需要口服藥了，回答的字都不超過八個字，「不用」「對」「先擦藥」
絕對不會再去了謝謝^_^敷衍到讓人生氣，藥也是其他診所一樣的藥，根本花錢受氣^_^",2
醫生看診不知道在看什麼 看30秒 啥也沒說就叫護士擦藥 還在小孩受傷地方用原子筆畫記號 用講的不行？亂劃一通 也沒擦掉 整個治療過程 感覺非常敷衍、看完整個火大！非常不推！,1
"去處理外傷，早班及晚班的護理師都很專業，針對問題也說明的很清楚。外傷一週沒有癒合就不要自己處理了...不然傷口只會越晚好,推薦給大家！",5
儘管病人很多，醫師不疾不徐週到仔細地對待病人的態度，還是蠻能穩定病患的，希望自己能好好配合醫囑，儘速控制乾眼症的病況,5
量額溫管制不確實，有人不排隊就可以進去掛號，外面排隊的都傻了！,1
醫生親切專業，耐心解說鼻子癢和眼睛癢是兩件完全不一樣的事情，點了開立的眼藥水後，眼睛的症狀就改善很多了。先前看評論說櫃檯的人員態度不好，本來有點害怕，不過2020/6實際去後，發現其實也還好，有問必答，因此就放心多了。,5
醫療分級不懂嗎 爛透 我角膜都破掉了渣,1
醫生蛮細心檢查，不錯,3
治不好腸胃問題 醫生錯估病情 愛怎麼扎針就怎麼扎 不理會病患症狀 不推薦,1
以為是婦產科診所，進門發現幾乎都是來看自費針灸的，好幾度以為自己是不是走錯地方了。只有看針灸可預約掛號，婦科卻只能現場掛號，回診也不例外，掛完號也不知道自己幾號要等多久～想去看婦科的需要有時間耐心慢慢等待。,1
"從小到大在楊龍駿看診，先說女醫師還維持婦產科的專業醫學水準。

必須坦承對楊醫師徹底失望，從他開始鑽研中醫針灸之後，有些微的感覺他針對婦科的看診水平下降，但直到這次誤判經驗，就確切感覺到他對婦科的專業與熱情不如從前(個人感覺，僅供參考)。

這次在楊龍駿看診，有安排進行超音波檢測，當下有詢問是否有異狀，楊醫師只回正常，並無多餘說明。
有告知醫生""上次誤以為是月經的排血量只有深咖啡色的分泌物，幾乎無經血""，甚至也有告知以往月經不順(大概45~60天才來)。
楊醫師判斷是""排卵性出血""，開止血藥給我。

當晚吃了一顆，但隔天經血量增多，不像排卵性出血症狀，才去其他婦產科確認。其他婦產科照超音波說內",1
"還給4星的原因完全是為了給女醫師的，女醫師真的非常細心有耐心，內診跟超音波檢查不馬虎，怕我聽不懂還會仔細講解，問問題回答的很專業卻能讓人明白，反觀男醫師最近看診的感覺不怎麼好，覺得好像對於婦科方面也是簡單帶過，內診也好像只是例行公事想要快快結束一樣。
要來看婦科的話真的建議找女醫師。大推",4
永遠的生命體驗差評無誤，不知道為何生心障礙就要遭你們心靈迫害。,1
還不錯 每次眼睛有毛病都是來這看,4
好細心的醫生，耐心的聽，讚,5
服務熱忱，醫術高超 。,5
醫師診療過程仔細 態度親和,5
今天剛去過不用排隊，可能下雨天的關係，櫃台護士小姐人不錯啊沒不耐煩，醫生也很專業，幫我把眼睛裡的鐵削用針挑出來，有點麻藥不會痛。,5
"醫生問診很親切且細心, 別被不起眼的診所外觀給騙了, 醫生才是重點;
我兒子不到一歲側臉及脖子就有疑似像是濕疹的紅斑, 看了好幾年皮膚科, 有名的皮膚科、大醫院都檢查過就是看不好也檢查不出原因; 後來居然是因為有一次兒子感冒帶去九宜給醫生單純看感冒, 但醫生問診完, 發現兒子右側臉的小紅斑就開始問什麼時候開始有的, 以及有沒有去看醫生檢查等, 我就跟醫生說大部分醫生都說是濕疹, 就開要回家擦, 但也不見好轉, 醫生聽完後覺得這看起來不像是大部分醫生所說的濕疹, 怕是其他未知的病症(醫生有懷疑是硬皮症). 醫生就開了台大戴醫師的皮膚科轉診單, 後來去了之後一檢查才知道是罕見的 脂漏性狼蒼(一開始",5
現在外面漂亮裝潢診所很多～　但是我相信親切有愛心而且專業的醫生才是我們病人最想要的。　看這裡這麼多老病人就知道馬醫師是最值得信賴的醫生了～！！,5
醫師親切，細心交代所要注意事情,5
實力看診，裝潢是什麼東西？,5
一個很親切，也很熱心的醫師！,5
👍,5
,5
路…過😉,5
"原本想在這間預約做臉，但問櫃檯工讀生時一問三不知，回答問題也只顧低著頭滑手機頭也不看人很沒禮貌，價錢還講錯，好像什麼都不知道，等看診時櫃檯跟護士聊成一片很大聲，叫病人進去也叫錯人名，真是令人傻眼！
而且櫃檯跟護士還會一邊吃東西一邊裝藥非常不衛生！會選擇去別間看。",1
"這家皮膚科診所之前看了評論，

很多人都被櫃檯人員的態度氣到而給較低的星等，

還好我有心理建設，

櫃檯人員的態度沒有很親切，但也還好！

可能是眼神銳利和用語直接的關係。

前臺服務人員真的不是任何人都可以稱職的，

多少還是要挑一下！

醫生的態度語氣就像大家說的溫柔，男醫生誒。

可能是為了平衡一下病人在前臺的遭遇吧！（我開玩笑😝）",4
"櫃檯小姐的態度讓我只想去就近醫院看皮膚科
每次找錢明明有50都故意找5個10元 而且是看人找 臉臭得跟大便一樣 讓人不想去看診",1
"評分完全是因為櫃檯小姐，不管是早班還是晚班，
態度都是一致的值得一顆星，服務業能體恤服務業的辛勞，但櫃檯表現的是一間店的門面，每個患者都好像欠你幾百萬一樣，收多少掛號費也不講，好像我因該知道多少一樣
醫師很溫柔 有耐心解說 但認真建議您換個櫃檯換個門面",1
"開業好幾年了，醫師還是一樣講話細細柔柔的讓人很舒服覺得很貼心。新來的護理師姐姐也好棒，人美心更美，幫我處理傷口非常的仔細及細心。老藥師也還是一樣都沒變真的很可愛！掛號櫃檯小姐就不予置評了！
我愛護理師姐姐❤️",5
爛到爆！最好不要去！人都不舒服了 還要去受氣！   今天去給一位叫 張x瑜的女醫生看診，問診的時候我說我頭很痛，感覺快發燒，她卻告訴我剛剛護士幫我量的體溫是36.5，重點來了！我告知他根本沒人幫我量體溫我就進來了，哪裡來的36.5？她卻告訴我應該有量是我自己忘記了？？？請問我只是輕微感冒而已，會導致失憶嗎？還是你們體溫都是隨便幫病人填寫的呢？後來又跟我說我喉嚨痰很多要自己洗，我當下不明白自己洗的意思，所以我又問了她 自己怎麼洗？她卻回我自己想辦法？？？,1
醫生很有耐心的解說病情，也能接受病患的意見，唯掛號小姐總在聊天，對病患的親切度不夠。,5
服務 熱誠親切，動作迅速確實,5
態度差 醫生對人很兇,1
"醫生有點難溝通,已告知可能懷孕感冒要留意開藥.竟然說不引響??
之後去藥局拿藥,不放心問藥劑師,才知道其中一顆藥不能吃.......",1
醫療服務齊全收費實在，不像別家一樣是診所掛號費卻收到兩百！,5
小姪女去看病沒有觸診，不夠細心，沒有了解小孩的病史，小孩已經嚴重嘔吐還要自己要止吐塞劑才有，差點讓小孩延誤就醫變成腹膜炎,1
,5
,5
"每個人都知道生老病死是人生的必經過程，109/2/17是我家人病無常（急性腦幹中風）的來臨，動脈阻塞三處，二次在院做血管攝影清除栓塞失敗，救護車從三峽到板橋再到中和才尋到病床，家人在中和某家大醫院住院，在住院的第二天在院中二次中風，加護病房住了5天，可謂是人生中遇到最大的病劫及磨難，家人囗語模糊不清每天24小時哭泣，交代財產分配，交代遗言，交代不捨，害怕沒有機會再說我愛妳，每天心裡惶恐，呆滯憔悴的病容，家人知道死神隨時帶走他，病人重複重複再重複哭泣及……，住院20天病人無法下床，為了參加Ｐａｃ，我硬是把家人拉下床學坐輪椅，因為惶恐不能參加pac。

很幸運的～弟弟的朋友秀傳的醫師，介紹豐榮醫院",5
麻雀雖小五臟俱全！新穎完善人性化的醫療。醫生每科都是優秀專業人才。,5
環境乾淨、醫生專業，整體就醫安心舒適,5
"醫院請外勞看護~~1個外勞看護照護好幾床病人非常辛苦。很新的醫院，護士很有愛心。
但看到有新的公告非常不人性化很不合理！！
探病時間縮短還分成3個時段，要我們進進出出。
晚上只能6點~7點半進去，白天也是1&半hr..
本人上班族住其他縣市，下班趕過來已探病結束。
那決定假日來陪伴家人，早上下午也是改為各1個半小時探病，請問非探病時間要家人去哪裡等。
在病床上受苦的病人沒有家人的陪伴而手脚被綁整天，外籍看護又非常忙無法一直看著，所以要綁手脚，實在非常不忍心，家人可以幫忙看著病人不行嗎。為什麼我們不能整天在醫院陪著，這樣病人也可鬆手到我們回家你們再綁回去。病人不是完全都無意識，無意識也不會感受到",1
"我的母親因緣際會來到豐榮醫院，她無法自主呼吸又一堆慢性病，在這裡看到張醫師及醫護人員細心照料深感欣慰，謝謝豐榮待我家母如親人般照顧內心的感動與感謝無法言表，豐榮的好我感受到了~~
謝謝豐榮
請接受我的一鞠躬😁😁😁",5
這個顧醫師很不錯喔！現在的醫院都是想怎樣賺你的錢、但這個顧醫師醫德不錯、人品也很好👍給你一個讚啦！,1
林醫師隨和,4
潘醫生看診隨便，診所還居然缺藥，叫我一星期再去拿，實在有夠扯，開三天的藥，卻要等其中一種藥一個禮拜，藥劑師居然說你可以留著備用，實在太沒醫德，我不是身體有狀況我也不來看醫生吧！！！,1
,5
,4
醫生很不專業！起初也是看了網路評價此間小兒科很細心才來這看，沒想到來了才發現醫生很不OK！不知道是不是醫生不會看新生兒？還是有其他原因？跟醫生反應小孩有鼻水、喉嚨有痰等症狀且已嚴重影響睡眠與飲食，但醫生僅量測體溫與口腔檢視後就完成所有醫療行為。正當納悶並詢問醫生是否能幫小孩吸鼻涕？醫生才回應：「哦，要吸嗎？也是可以！」。因為新生兒無法自行咳痰出來，也詢問醫生拍痰的正確方式，醫生也只是回得很簡單：「手拱起來拍就可以。」但似乎不太清楚正確的拍痰姿勢及相關注意細節！這次經驗告訴自己以後寧可跑遠一點看大間的兒科，實在不敢再來這間看了～,1
"打流感疫苗人很多的時候櫃檯人員很忙，要打針、接電話、掛號、回現場問題，但是態度還是很好會耐心說明，不會不耐煩隨便敷衍，少數碰過這麼有耐心的，藥劑師也很認真，會貼心叮嚀耐心講解。

醫生品格高修養好，看病仔細會聽病人敘述讓病人不會有壓力，也會耐心回答跟叮嚀。

然後桌上擺了一台可以看掛號順序的電腦，實在是貼心，是一家超棒又認真的診所！",5
醫生和護士很親切，診所內還有很多公仔，舒緩小朋友看醫生的緊張情緒，藥師很有耐心解說用藥,5
少數跟孩子有良好互動又有耐心的笑咪咪醫師，掛號阿姨都很親切，對小小孩有耐心，藥物也說明很仔細,5
醫生很好會很有耐心的聽患者說的話，細心的幫患者看診，醫生文質彬彬，看診很親切溫和，在那裏看診不會有壓力，藥劑師和櫃台的護理人員態度都很好,5
上個月去診所洗牙，是一位女醫生幫我洗的，創下人生洗牙最快速的體驗，當時心中雖然覺得有點草率但誰不希望加快看牙流程呢？所以當時沒有即時跟醫生反應，回家看牙齒咬合面溝紋上還是好多黑點，醫生如果沒處理也就罷了，可以告訴我要約下一次才能處理，提都沒提還說我牙齒很好，難道不應該告知患者嗎？總之覺得浪費半年一次的健保補助洗牙機會，如果下次有機會想改換其他醫生、爬了評論覺得診所醫生們都很好，應是該名女醫生當時不想仔細用。,4
兩年多前柯醫師幫我做了牙齒矯正，很有感～醫生人也很有耐心，牙助也是,5
"柯醫生的矯正技術很好，讓我把原本不整齊的牙齒，經過一年半的時間變得很整齊！
董醫師很有耐心又專業！！是一個很能夠溝通的帥氣醫師！想做假牙可以找他，又美又自然！",5
