word,label
"['飛梭', '雷射', '初', '體驗', '術', '後', '非常', '滿意', '護理師', '及', '醫生', '都', '專業', '又', '細心', '不會', '痛毛孔', '真的', '有', '縮小點']",5
"['洪', '院長', '醫術', '精湛', '護理師', '及', '諮詢', '人員', '都', '非常', '專業', '親切', '且', '照護', '完善', '：']",5
"['經過', '比較', '後', '我', '相信', '好', '的', '技術', '和', '貼心', '的', '服務', '能', '得到', '更', '好', '的', '效果', '這', '次', '在', '緻美', '體驗', '飛梭', '的', '經驗', '滿', '好', '的', '整體', '來', '說', '這裡', '的', '服務', '給', '人', '可', '信任', '的', '安心感', '價格', '也', '在', '中位', '從', '效果', '而言', 'CP值', '是', '高', '的', '我', '是', '在', '一', '個', '月', '前來', '體驗', '的', '當下', '很', '難', '評斷', '效果', '好', '不好', '一', '個', '月', '後', '真心', '覺得', '滿意', '才', '回頭', '寫', '評論', '如果', '妳', '和', '我', '一樣', '不', '愛', '被', '推銷', '喜歡', '安靜', '的', '得到', '應', '有', '的', '服務', '品質', '這', '間', '可以', '納入', '選項']",5
"['很', '開心', '又', '來', '緻美', '了', '因為', '我', '咀嚼肌', '比較', '肥大', '所以', '要', '定時', '打', '肉毒', '小', '臉', '不', '用', '手術', '侵入性', '的', '方式', '也', '可以', '達到', '瘦小', '臉', '的', '效果', '為什麼', '一直', '都', '會', '來', '緻美', '那', '是', '因為', '醫師群', '都', '很', '專業', '所有', '醫護', '人員', '諮詢師', '還', '非常', '的', '親切', '讓', '我', '每', '次', '都', '美美', '的', '回家', '有', '需要', '的', '帥哥', '美女', '可以', '來']",5
"['專業', '親切', '可靠', '一', '踏進去', '緻美', '親切', '的', '美容師', '主動', '詢問', '獨立', '隔間', '讓', '我', '覺得', '很', '放鬆', '舒適', '醫師', '專業', '讓', '我', '更加', '安心', '大力', '推薦', '緻美', '診所', '會', '有', '很', '棒', '的', '體驗']",5
"['態度', '就', '一般', '般', '但', '我', '有', '小', '問題', '還是', '會', '來', '看', '有的', '意見', '反映', '很', '明顯', '自己', '必須', '檢討', '比例', '居多', '果然', '台灣', '有的', '人', '陽春麵', '的', '價格', '要', '滿漢', '全席', '的', '料', '怎麼', '會', '被', '診療', '時', '嫌', '醫生', '看', '太', '快', '等待', '又', '抱怨', '等', '太', '久', '根本', '就', '矛盾', '又', '要', '馬快', '又', '要', '馬不', '吃草', '你', '要', '這樣', '診療', '品質', '就', '要', '去', '流水線', '處理', '分工', '細膩', '的', '醫院', '而且', '自己', '就', '得', '請', '不少', '假', '來', '配合', '醫院', '的', '時間', '因為', '處理', '每', '個', '病人', '都', '投入', '不少', '時間', '勢必', '得', '請', '半', '天', '或', '以上', '假', '因為', '你', '不能', '確定', '何時', '到', '你', '健康', '不', '是', '只有', '醫師', '的', '事', '自己', '平常', '不', '保養', '看病', '又', '不', '願意', '花', '時間', '投入', '被', '診療', '怎麼', '會', '有', '好', '結果', '充其量', '只', '能', '做', '些', '速效', '但', '不', '治本', '的', '事', '結果', '就是', '得', '經常', '報到', '經常', '「', '治標', '」']",4
"['今天', '幫忙', '看診', '的', '是', '年輕', '的', '醫生', '態度', '蠻', '親切', '的', '也', '很', '迅速', '的', '看出', '眼睛', '紅色', '血塊', '是', '因為', '血管', '破裂', '耐心', '說明', '只要', '按照', '醫囑', '大概', '三', '天', '就', '能', '好在', '候診', '過程', '中', '有', '看到', '很多', '家長', '帶', '小朋友', '來', '看診', '櫃台', '和', '藥師', '都', '很', '細心', '的', '交代', '怎麼', '用藥', '整體', '看診', '的', '感受', '很', '好', '推推']",5
"['這', '是', '我', '第二', '次', '去', '這', '家', '眼科', '了', '感覺', '依舊', '不', '是', '很', '好', '醫生', '幫', '我', '做', '檢查', '的', '時候', '一直', '分心', '跟', '診所', '員工', '交待', '事情', '整', '個', '檢查', '不斷', '地', '被', '打斷', '我', '去', '醫院', '看診', '都', '沒', '碰', '過', '這', '種', '狀況', '病人', '正在', '檢查', '中', '診所', '員工', '一直', '進來', '問', '東', '問', '西', '員工', '素質', '有待', '加強', '下', '次', '我', '寧可', '白天', '請假', '去', '醫院', '看診', '也', '不捨', '遠', '求', '近', '了', ':']",2
"['速度', '快', '厲害', '有', '經驗', '驗光師', '超好', '又', '超正正妹', '帥哥']",5
"['年輕', '留', '鬍鬚', '的', '男', '醫生', '態度', '差', '非常', '差', '連', '一', '顆', '星', '都', '不', '願意', '給']",1
"['親切', '的', '服務', '看完', '腸胃', '好', '很多', '😃']",5
"['醫生', '細心', '環境', '乾淨', '衛教', '很', '用心']",5
"['第一', '次', '來', '這邊', '看診所有', '護理師', '都', '非常', '溫柔', '兩', '個', '醫生', '都', '看過', '每', '個', '禮拜', '都', '會', '詢問', '身體', '狀況', '護理師', '小', '魚', '也', '非常', '貼心', '都', '會', '隨時', '關心', '也', '會', '貼心叮嚀', '要', '注意', '飲食', '每', '次', '來', '回診', '護理師', '都', '會', '像', '朋友', '一樣', '的', '跟', '我', '聊天', '雖然', '體重', '下降', '比較', '慢', '但是', '護理師', '小', '魚', '都', '會', '叫', '我', '加油', '不要', '放棄', '所以', '非常', '推薦', '這裡', '👍🏻']",5
"['從', '一', '開始', '進入', '診所', '就', '感受到', '完美', '服務', '體驗', '尤其', '是', '諮詢師', 'Kimmy', '專業', '又', '有', '耐心', '時常', '關心', '詢問', '情況', '；', '我', '目前', '看', '了', '兩', '位', '不同', '的', '中醫師', '問診', '都', '非常', '仔細', '而且', '用藥', '兩', '個', '月', '來', '氣血', '和', '代謝', '變好', '值得', '推薦']",5
"['來', '京都', '看診', '快', '兩', '個', '月', '前期', '吃', '藥', '配', '飲食', '習慣', '調整', '很', '快', '就', '瘦', '了', '四', '公斤', '也', '沒', '什麼', '副作用', '後', '半', '個', '月', '開始', '不', '忌口', '又', '卡住', '醫師', '的', '建議', '真的', '需要', '好好', '配合']",5
"['在', '兒童', '外科', '辦公室', '等待', '醫師', '說明', '時', '牆', '上', '的', '圖片', '讓', '我', '很', '感動']",5
"['超級', '細心', '的', '醫生', '及', '護士', '91', '病房', '護士', '姐姐', '辛苦', '了']",5
"['我', '在', '台北市', '北投區', '石牌路', '二段', '２０ｌ號', '中正樓', 'ｌ３樓', '侒侒', '有限公司']",5
"['給', '你', '一', '個', '讚']",5
"['我', '的', '朋友', '目前', '在', '醫院', '做', '復健']",1
"['今天', '星期六', '去', '看診', '有', '一', '位', '復健師', '態度', '很', '差', '有的', '還', '在', '旁邊', '雀雀私語', '的', '偷笑', '搞', '不', '清礎', '是', '上班', '還是', '下班', '治療', '了', '很多', '次', '不', '見', '有', '比較', '好', '但是', '還是', '試試', '看', '繼續', '復健', '下去', '吧']",1
"['第一', '次', '去', '看', '櫃檯', '護士', '態度', '超差', '一直', '很', '兇', '的', '說', '「', '健保卡', '」', '「', '健保卡', '」', '「', '健保卡', '」', '重複', '好幾', '次', '以為', '是', '沒', '看到', '我', '剛', '把', '健保卡', '給', '了', '另', '一', '位', '護士', '突然', '看到', '告示', '才', '發現', '是', '要', '陪同', '家人', '的', '健保卡', '做', '登記', '一', '位', '病患', '進來', '說', '想', '掛號', '被', '護士', '說', '沒', '戴', '口罩', '不能', '進來', '病患', '被', '制止', '走', '了', '之後', '前', '腳', '一', '走', '後', '腳', '還', '沒', '踏出去', '護士', '馬上', '很', '大聲', '說', '「', '是', '瞎子', '是', '不', '是', '」', '然後', '整', '個', '櫃檯', '三', '位', '護士', '大笑天', '啊', '真', '沒', '看過', '態度', '這麼', '差', '的', '診所', '傻眼', '18點', '開始', '看診', '醫生', '到', '18:35', '來', '為什麼', '門診', '時間', '不', '寫', '18:30', '讓', '大家', '在', '那邊', '等', '看診', '也', '非常', '久']",1
"['家族', '企業', '9點半', '掛號', '醫生', '十點半', '才', '來', '什麼', '症頭', '都', '說', '自費', '打震波', '打震波']",1
"['醫生', '護士', '都', '很', '親切', '復健', '設備', '齊全', '不', '強制', '行銷', '讓', '人', '覺得', '很', '舒服']",5
"['X光片', '照完', '醫生', '可以', '看', '但', '物理', '治療師', '不能', '看', '只', '能', '憑', '診療單', '上', '的', '項目', '做', '復健', '才', '會', '有', '先前', '反映', '的', '「', '每', '次', '治療', '的', '部位', '都', '不同', '」', '的', '狀況', '這', '狀況', '蠻', '特別', '的', '如果', '真', '要', '講求', '效果', '能', '讓', '物理', '治療師', '也', '看', 'X光片', '得知', '需要', '治療', '的', '部位', '效率', '豈不是', '更', '好']",3
"['從', '社團', '看到', '大家', '推薦', '來', '看診', '鄭', '醫生', '很', '細心', '溫柔', '不需', '吃', '藥', '也', '會', '解釋給', '你', '聽', '原因', '推薦', '大家', '來', '看診']",5
"['兩', '位', '醫生人', '都', '很', '好', '很', '有', '耐心', '看診', '都', '非常', '仔細', '護理師', '們', '在', '人', '多時', '也', '都', '努力', '提供', '協助', '使', '看病', '民眾', '排號', '及', '檢查', '流程', '能夠', '順暢', '生意', '真的', '蠻', '好', '的', '雖然', '有時候', '會', '等', '很', '久', '但', '看診完', '覺得', '心安偶', '有', '不可理喻', '的', '病人', '鬧場', '例如', '：', '就診', '隔天', '又', '來', '請', '醫師', '開藥', '不', '想', '付', '掛號費', '或是', '產婦', '做', '羊水', '檢查', '時', '產婦', '老公', '自己', '跑出去', '接', '電話', '導致', '電話', '不', '通進來', '卻', '對', '櫃檯', '發飆', '表示', '錯過', '老婆', '檢查', '等等', '覺得', '護理師', '藥師', '們', '真的', '辛苦', '了', '❤️']",5
"['醫師', '專業', '細心', '回答', '問題', '我', '遇到', '的', '櫃檯', '人員', '也', '很', '認真', '親切', '不', '知道', '有', '些', '評論', '是', '怎麼', '了', '可能', '要', '別人', '尊重', '你', '自己', '也', '要', '學會', '先', '尊重', '別人', '吧', '醫護', '人員', '需要', '多一點', '鼓勵']",5
"['覺得', '鄭', '醫師', '和', '醫護', '人員', '都', '很', '親切', '每', '位', '護士', '包括', '櫃檯', '都', '很', '溫柔', '即使', '碰上', '人', '很多', '時', '也', '都', '不會', '臭', '臉', '而且', '有', '問', '必', '答答']",5
"['大部份', '的', '護理', '人員', '的', '態度', '超級', '差', '醫生', '倒是', '還', 'ok', '人', '越來越', '少', '不', '是', '沒有', '原因', '的']",1
"['說到', '這', '個', '櫃檯', '掛號', '的', '小姐', '還要', '人家', '自備', '零錢', '什麼', '鬼', '20', '年', '前', '的', '態度', '就', '差到', '一', '個', '不行', '了', '啦']",1
"['醫師', '看診', '相當', '仔細', '護士', '小姐', '從', '掛號', '方式', '到', '拿', '藥', '解說', '和', '預約', '報到', '時間', '都', '是', '非常', '詳細', '清楚', '而且', '很', '有', '條理', '像', '家人', '般', '關心', '小', '提醒', '不', '像', '評論', '上', '說', '的', '那麼', '差', '門診', '都', '有', '掛號', '上', '的', '規則', '希望', '其他', '病患', '也', '要', '體諒', '護理', '人員', '的', '辛勞😌']",5
"['蔡', '醫師', '很', '親切', '又', '專業', '且', '教導', '保健', '很', '有', '爱心', '只是', '患者', '多', '且', '等', '很', '久']",4
"['蔡', '醫生人', '很', '好', '檢查', '很', '仔細', '但是', '櫃台', '不', '曉得', '在', '兇', '什麼', '我', '明明', '從頭到尾', '都', '很', '有', '禮貌', '地', '詢問', '可以', '掛號', '的', '時間', '也', '沒有', '大聲', '或', '不耐煩', '但是', '卻', '得到', '很', '不耐煩', '口氣', '很', '不', '好', '的', '回覆', '之前', '看診', '覺得', '醫生', '很', '好', '所以', '這', '次', '也', '選擇', '在', '這裡', '看診', '但', '預計', '這', '次', '看診完', '之後', '應該', '不會', '再', '去', '了']",3
"['打電話', '預約', '掛號', '還', '沒', '講完', '電話', '就', '被', '掛掉', '⋯', '隔天', '到', '了', '診所', '櫃檯', '態度', '真的', '很', '差', '⋯⋯', '沒', '耐心', '又', '不耐煩', '⋯']",2
"['朋友', '介紹', '來', '的', '剛', '開始', '有點', '忐忑不安', '不過', '看過', '幾', '次', '男女', '醫師', '都', '很', '親切', '治療', '過程', '順利', '護士', '比較', '沒', '表情', '一點', '不過', '也', '還', '不錯', '以後', '還是', '會', '繼續', '來', '這裡', '看診']",5
"['跑回來', '杏美', '打', '痘痘針', '雖然', '很', '痛', '但', '消炎', '很', '快', '上', '週', '人', '稍', '多', '護理', '人員', '雖', '忙碌', '但', '也', '是', '笑臉', '迎', '人', '給', '推']",5
"['腿', '上', '長', '了', '水泡', '醫生', '居然', '說', '這', '是', '被', '蟲', '咬', '的', '幸好', '我', '又', '改去', '另外', '一', '家', '皮膚科', '看', '得知', '是', '帶狀', '皰疹', '差點', '延誤', '治療', '連帶狀', '皰疹', '都', '辨識不了', '這', '還', '算是', '醫生', '嗎', '看診', '這麼', '不', '用心', '天母', '地區', '的', '朋友', '睜大', '眼睛', '看清楚']",1
"['仁心', '仁術', '醫生', '耐心', '解說', '很', '有', '經驗', '不', '亂', '推銷']",5
"['在', '杏美', '皮膚科', '看', '了', '十幾', '年', '了', '醫師', '非常', '親切', '專業', '周圍', '友人', '都', '是', '靠', '口碑', '介紹', '最近', '一', '次', '去', '還', '看到', '明星', '去', '做', '保養', '真的', '是', '不', '靠', '打廣告', '的', '老字號', '皮膚科', '曾經', '去', '過', '其他', '醫美', '診所', '一直', '被', '推銷', '課程', '真的', '很', '困擾', '覺得', '白花', '了', '很多', '錢', '最後', '還是', '選擇', '回來', '杏美', '就診', '比較', '安心', '醫師', '會', '建議', '美容', '的', '次數', '不會', '鼓勵', '病患', '做', '過多', '的', '消費', '覺得', '很', '實在', '良心', '的', '健保', '診所']",5
"['黃', '醫師', '問診', '專業', '親切', '在', '問診', '過程', '中', '也', '很', '能', '與', '幼童', '合作', '飲食', '環境', '等', '非', '醫療', '的', '問題', '也', '很', '有', '耐心', '的', '回答', '也', '看過', '上午', '的', '李', '醫師', '對於', '家長', '的', '問題', '有', '問', '必', '答', '門診', '護理師', '也', '很', '有', '照顧', '小朋友', '的', '經驗', '唯獨', '櫃檯', '同仁', '叫號', '的', '方式', '很', '不', 'ok', '明明', '有', '號碼機', '卻', '用', '唱名', '的', '方式', '看診', '沒有', '預約制', '卻', '明顯', '有', '後來', '的', '病患', '可以', '提前', '看診', '但', '一經', '反映', '後', '立即', '改善', '會', '讓', '人', '想', '回診', '的', '診所', '推薦']",4
"['看', '黃', '醫師', '多', '年', '了', '就', '像', '朋友', '一樣', '不', '熟', '的', '那', '種', '呵呵', '呵好', '醫師']",5
"['黃', '醫師', '專業', '且', '親切', '無比', '讓', '父母', '很', '安心', '詢問', '各', '種', '疑難雜症']",5
"['醫生', '很', '溫柔', '生病', '也', '快好', '了']",5
"['女', '醫生人', '超', '溫柔', '的', '🥺', '第一', '次', '來', '看', '感覺', '跟', '回到', '家', '一樣', '🥰', '而且', '打', '疫苗', '的', '時候', '護理師', '也', '會', '讓', '我', '知道', '有效', '期限', '還', '會', '聊天', '紓解', '我', '的', '緊張', '推推']",5
"['李', '醫生', '的', '態度', '真的', '不', '是', '很', '好', '話', '都', '還', '沒', '講完', '就', '問', '：', '那', '你', '來', '找', '我', '是', '要', '做', '什麼', '感覺', '真的', '不', '是', '很', '好']",1
"['星期四', '根本', '沒', '開白', '跑', '一', '趟', '爛', '的', '要命']",1
"['櫃檯', '人員', '有', '耐心', '不過', '李慧玟', '醫師', '問診給', '我', '的', '感覺', '不', '是', '太', '和善', '太', '包容', '可能', '要', '注意', '諮詢師', '跟', '醫師', '的', '差別', '考慮', '自己', '的', '需求', '不然', '就診', '感受', '會', '很', '不', '好']",2
"['很', '讓', '人', '可以', '放心', '訴說', '的', '地方', '不', '是', '單純', '依靠', '藥物', '而是', '根本', '治療', '轉念']",5
"['現在', '的', '心理', '醫生', '是', '只', '會', '叫', '人', '改想法', '而且', '連', '最基本', '的', '開藥', '都', '不會', '吃', '了', '根本', '沒用']",1
"['因為', '他們', '有', '兩', '位', '醫師', '當初', '給', '男', '醫師', '看診', '經驗', '還', '不錯', '所以', '給', '一', '顆', '星', '不然', '以', '我', '的', '經驗', '這', '家', '我', '給', '0', '顆', '星', '一', '開始', '腳', '受傷', '去', '給', '兩', '位', '醫師', '共診', '當時', '腳', '上', '有', '傷口', '所以', '開', '了', '抗生素', '內服', '外擦', '當時', '醫生', '說', '要', '持續', '的', '回診', '避免', '疤痕', '留', '著', '結果', '連續', '回診', '四五', '次', '都', '是', '掛到', '女', '醫師', '的', '診醫師', '完全', '不', '改', '配方', '執意', '要', '我', '一直', '吃', '跟', '擦', '抗生素', '說', '我', '的', '傷口', '雖然', '外面', '癒合', '但', '裡面', '有', '細菌', '吃', '了', '快', '一', '個', '多', '月', '皮膚', '開始', '因為', '副作用', '出現', '過敏', '反應', '以及', '便秘', '回診', '時', '跟', '醫師', '反應', '這', '個', '藥', '的', '副作用', '造成', '我', '紅腫', '發癢', '居然', '直接', '說', '是', '我', '皮膚', '差不能', '適應', '天氣', '掛號', '已經', '看', '腳', '傷口', '了', '不能', '再', '幫', '我', '看', '其他', '的', '皮膚', '吃', '那麼', '久', '的', '藥', '傷口', '疤痕', '癒合', '也', '完全', '沒有', '好轉', '腫', '超大', '一', '包', '問', '醫生', '怎麼', '沒', '好轉', '的', '樣子', '她', '只', '叫', '我', '請', '更', '認真', '吃']",1
"['號碼', '沒', '正常', '顯示', '病人', '在', '外面', '等', '過號', '了', '還要', '再', '等', '˙˙˙', '護士', '說', '有', '叫', '名字', '˙˙˙', '你', '在', '裡面', '叫', '是', '在', '叫', '鬼', '嗎']",1
"['醫生', '很', '專業', '看診', '速度', '很', '快', '所以', '問診', '要', '先', '快速', '想好', '要', '問', '的', '問題', '醫生', '都', '會', '解答', '下', '次', '皮膚', '有', '問題', '會', '再', '來', '👍👍']",5
"['也', '是', '聽', '友人', '的', '推薦', '來', '看診', '的', '希望', '長年', '的', '困擾', '能夠', '今年', '給', '他', '恢復', '櫃檯', '小姐', '的', '服務', '態度', 'NICE', '下', '次', '去', '之前', '的', '先', '電話', '掛號', '現場', '直接', '掛號', '還是', '要', '等', '一陣子', '但', '畢竟', '有', '醫美', '的', '治療', '項目', '建議', '花', '點', '小錢', '裝潢', '一下', '門口', '的', '外觀', '或是', '整理', '擦拭', '也', 'OK', '拉']",5
"['醫生', '十分', '親切', '具體', '且', '詳細', '解釋', '本人', '過敏', '的', '可能', '原因', '加上', '用藥', '精準', '很', '快', '就', '讓', '蕁麻疹', '止癢', '讓', '失眠', '一', '整', '夜', '的', '我', '得以', '解脫', '實在', '是', '非常', '非常', '感謝', '醫師', '櫃台', '的', '護理師', '與', '藥師', '都', '很', '溫柔', '感謝', '你們']",5
"['人員', '專業', '態度', '親切', '很', '棒']",5
"['基金會', '的', '老師', '充滿', '熱情', '愛心', '耐心', '帶', '著', '孩子', '學習', '聽見', '美麗', '的', '聲音', '是', '個', '溫暖', '又', '溫馨', '的', '園地', '❤️😉']",5
"['超', '暖心', '的', '地方', '充滿', '愛', '跟', '關懷', '的', '天地', '謝謝', '你們', '散播', '溫暖', '散播', '愛❤', '️❤', '️❤', '️❤', '️', '推']",5
"['親切', '專業', '裡裡外外', '都', '讓', '孩子', '和', '家長', '們', '感受到', '溫暖', '的', '地方']",5
"['聽語', '老師', '聽', '力師', '社工', '還', '有', '行政', '人員', '都', '很', '專業', '態度', '也', '很', 'NICE', '有', '任何', '問題', '打電話', '過去', '社工', '都', '會', '很', '詳細', '的', '給予', '解說', '和', '安排', '聽檢', '整體', '感覺', '很', '棒']",5
"['服務員', '劉', '帥哥', '與', '張', '小姐', '服務', '良好', '而且', '專業', '經驗', '豐富', '每', '次', '前來', '都', '覺得', '賓至如歸', '建議', '一定', '要', '保護', '聽力', '聽力', '不', '好', '的', '人', '平衡感', '可能', '也', '不', '好', '我', '個人', '經驗', '分享', '一定', '要', '哪', '個', '拐杖', '更', '安全', '真的', '讚']",5
"['石牌', '門市', '-', '劉', '先生', '服務', '很', '親切', '又', '專業', '有', '問題', '找', '他', '都', '會', '幫忙', '解答', '記得', '要', '先', '預約', '才', '不用', '等', '很', '久', '劉', '先生', '長', '的', '又', '帥氣', '唷']",5
"['服務', '超', '親切', '對於', '選配不了', '解', '的', '事', '張', '小姐', '會', '解釋', '的', '非常', '清楚', '大大', '推薦']",5
"['謝謝', '多', '年', '來', '石牌', '門市', '劉', '先生', '聽', '力師', '無微不治', '的', '細心', '為', '我', '解決', '助聽器', '的', '許多', '疑難雜症', '感謝', '你']",5
"['英俊', '帥氣', '的', '劉', '先生', '專業', '細心', '而且', '有', '耐心', '會', '安心', '介紹給', '需要', '的', '親友', 'nn']",5
"['何', '醫生', '親切', '也', '細心', '問診', '看', '診所', '的', '細節', '管理', '得', '有條不紊', '一切', '的', '解說', '都', '非常', '仔細', '護士', '也', '沒', '什麼', '問題', '每', '天', '面對', '這麼多', '病人', '就算', '偶爾', '爆炸', '也', '正常', '吧', '尤其', '是', '面對', '有些', '鯛民', '有', '人', '說', '是', '普通', '診所', '也', '是', '啦不然', '你', '要', '多', '不', '普通', '好', '醫生', '難找', '細心', '問診', '不', '亂', '開藥', '這樣', '已經', '不', '普通']",5
"['護士', '不', '親切', '態度', '不耐煩', '很', '急躁', '檢查', '也', '不周到', '很', '隨意']",1
"['健檢', '很', '隨意', '完畢', '後', '也', '沒有', '聽取', '醫生', '報告']",1
"['醫生', '與', '護士', '相當', '專業', '親和力', '也', '很', '棒', '五星級', '的', '小兒科', '診所']",5
"['到底', '要', '症狀', '多', '糟糕', '才', '可以', '看醫生', '頭痛', '發燒', '都', '不', '算', '症狀', '建議', '要', '去', '看', '還是', '掛', '招牌', '醫生', '好']",2
"['之前', '對', '這', '間', '印象', '不錯', '也', '覺得', '醫生', '看診', '仔細', '但', '今天', '不', '知道', '怎麼', '回', '事', '看診', '粗略藥', '吃下', '肚', '兩', '個', '多', '小時', '也', '不見好', '沒', '改善', '症狀', '甚至', '開始', '低燒', '問診', '時', '有', '告訴', '醫生', '前晚', '和', '早上', '都', '吃', '了', '強效', '普拿疼', '但', '醫生', '問診量', '體溫', '看', '沒', '燒', '就', '忽略', '了', '這', '件', '事', '回家', '吃', '藥', '後', '沒', '前', '一', '天', '嚴重', '都', '還', '有', '384', '的', '體溫', '醫生', '怎麼', '就', '認定', '我', '沒', '發燒', '疑慮', '現在', '內', '冷外熱', '又', '頭痛', '痠痛', '爬起來', '都', '痛苦', '也', '沒', '退燒藥', '可以', '吃', '晚上', '一', '堂', '上千', '元', '不能', '退費', '的', '課程', '也', '因此', '全', '打', '水漂', '對於', '今日', '的', '看診', '經驗', '糟透', '了']",3
"['會', '趕', '病人', '出去', '的', '醫院']",1
"['服務', '態度', '差']",1
"['醫生', '很', '親切', '也', '很', '仔細', '說明', '讓', '人', '感覺', '很', '棒👍🏻']",5
"['醫生', '很', '溫柔', '親切', '從小', '看到', '大一直', '都', '覺得', '很', '好']",5
"['張', '醫生', '很', '親切', '也', '非常', '有', '耐心', '看診', '很', '仔細', '對症下藥']",5
"['醫生', '有', '耐心', '講解', '也', '很', '仔細']",5
"['醫生', '很', '細心', '問診', '解釋', '也', '清楚']",5
"['張', '醫師', '很', '親切', '看診', '仔細', '讓', '人', '安心']",5
"['打', '公家', '流感', '疫苗', '直接', '去', '北投', '區公所', '樓上', '聯合', '醫院', '不', '用', '錢', '這邊', '要', '收', '掛號費']",2
"['謝謝', '王', '醫師', '的', '照顧', '轉到', '凱硯', '診所', '以後', '媽媽', '的', '身體', '情況', '真的', '好', '很多', '狀況', '一直', '穩定', '維持', '中', '身為', '家人', '真的', '很', '欣慰']",5
"['有', '營養師', '和', '藥師', '真的', '很', '方便', '能', '更', '全面', '的', '照護', '我', '奶奶', '同時', '也', '謝謝', '王', '醫師', '的', '悉心', '照顧', '讓', '奶奶', '的', '身體', '數值', '一直', '維持', '得', '很', '好']",5
"['爸爸', '原本', '對', '洗腎', '很', '恐懼', '總是', '覺得', '越', '洗', '身體', '會', '越', '差', '但', '在', '凱硯', '洗腎', '的', '這', '一', '年', '想法', '改變', '了', '很多', '對於', '洗腎', '也', '不再', '那麼', '恐懼', '這', '一切', '的', '改變', '都', '要', '感謝', '王', '醫師', '的', '開導', '和', '醫療', '團隊', '的', '努力']",5
"['王', '醫師', '親切', '的', '照護', '就', '如同', '家人', '一般', '醫護', '人員', '專業度', '也', '很', '高', '診所', '乾淨', '舒服', '家人', '在', '這邊', '洗', '腎', '很', '放心']",5
"['診所', '人員', '的', '專業度', '真的', '沒', '話', '說', '環境', '設備', '也', '乾淨', '齊全', '飲食', '方面', '有', '專業', '營養師', '的', '提點', '後', '比較', '能', '放心', '吃', '東西', '推薦', '需要', '洗', '腎', '的', '朋友', '來到', '這裡', '就醫']",5
"['醫生', '態度', '非常', '傲慢', '我', '在', '詢問', '喉嚨', '發炎', '的', '狀況', '也', '不', '說明', '到底', '嚴', '不', '嚴重', '或是', '紅種', '程度', '就', '說', '「', '啊', '就', '這樣', '啊', '少', '說話', '就', '比較', '快', '好', '啊', '阿不然', '咧', '不', '是', '這樣子', '嗎', '」', '不但', '答非所問', '還', '一', '臉', '不屑', '地', '笑問', '可不可以', '幫忙', '塗', '一下', '嘴巴', '破', '的', '大', '洞', '醫生', '居然', '說', '要', '的', '話', '自己', '去', '藥房', '買', '口', '內膏', '啊', '我', '說', '我', '在', '家', '已經', '塗', '了', '好幾', '天', '沒', '好', '可不可以', '幫', '我', '塗', '診所', '通常', '比較', '強效', '的', '藥', '喔', '我', '這裡', '沒', '那', '東西', '要不是', '因為', '附近', '的', '慈恩', '診所', '週日', '沒', '開', '我', '也', '不會', '來', '這裡', '看']",1
"['醫生人', '超好', '為', '人', '親切', '有', '愛心', '對', '病人', '都', '非常', '有', '耐心', '每', '次', '看病', '很', '快', '都', '會', '好', '醫術', '高明']",5
"['醫師', '待', '人', '親切', '看診', '後', '很', '快', '就', '會', '康復']",5
"['陳', '醫師', '很', '棒']",5
"['問診', '詳細', '又', '有', '愛心', '是', '個', '好', '醫生']",5
"['我', '去', '看', '過', '很多', '次', '但', '都', '是', '掛號', '小姐', '問診', '再', '來', '找', '治療師', '從', '沒', '遇', '過', '醫師']",3
"['醫生', '年事', '已', '高', '看診', '隨便', '幸好', '有', '很', '專業', '的', '物理', '治療師', '不然', '一', '顆', '星', '都', '覺得', '多']",3
"['態度', '不會', '不', '好', '只', '是', '醫生', '真的', '很', '老老', '不', '是', '問題', '而是', '對', '職業', '的', '超級', '倦怠感', '有', '問題', '我', '因為', '汗皰疹', '想', '看看', '老', '診所', '老', '醫師', '有沒有', '比較', '厲害', '的', '藥', '或', '方法', '可以', '緩解', '不適', '想不到', '櫃台', '小姐', '身兼', '偽', '．', '醫師', '替', '我', '主訴', '了', '病情', '並', '直接', '無條件', '質疑', '我', '的', '床墊', '一定', '很', '髒', '該', '換', '了', '縱使', '我', '說', '我', '常常', '更換', '床單', '且', '定期', '請', '人', '除螨', '清潔', '但', '她', '認為', '都', '是', '我', '自以為', '乾淨', '實際', '上', '一定', '很', '髒', '接下來', '在', '不', '發', '一語', '的', '真', '．', '醫師', '旁', '偽', '．', '醫師', '繼續', '用', '猜測', '的', '方式', '想', '讓', '我', '知道', '我', '皮膚', '會', '這樣', '的', '原因', '其他', '皮膚科', '診所', '所謂', '的', '小', '毛病', '在', '沒有', '醫師', '執照', '的', '偽', '．', '醫師', '眼', '裡', '簡直', '病入膏肓', '要', '我', '好好', '調整', '作息', '並', '吃', '綠豆', '薏仁湯', '期間', '會', '不時', '地', '轉頭問真', '．', '醫師', '：', '「', 'xxxxxxx', '這樣', '對', '不', '對', '」', '真', '．', '醫師', '則', '會', '點頭', '一下', '表示', '沒', '錯', '縱使', '內容', '再', '無關', '醫']",1
"['醫生', '極度', '沒', '耐心', '也', '不', '認真', '看診', '態度', '極', '差']",1
